HTS_Code,Description,List
6909.19.50,"Ceramic wares for laboratory, chemical or other technical uses (o/than of porcelain or china), nesoi",3
6909.90.00,"Ceramic troughs, tubes & siml. receptacles for agriculture; ceramic pots, jars, & siml. arts. for conveyance or packing of goods",3
6914.10.40,"Porcelain or china ceramic ferrules, n/o 3mm diam or 25mm long, w/fiber channel open. and/or ceramic mating sleeves of Al2O3 or zirconia",3
6914.10.80,"Porcelain or china arts. (o/than tableware/kitchenware/household & ornament. arts),nesoi",3
6914.90.41,"Ceramic (o/porcelain or china) ferrules, n/o 3mm or 25mm long, w/fiber channel open. and/or ceramic mating of sleeves of Al2O3 or zirconia",3
6914.90.80,"Ceramic (o/than porcelain or china) arts. (o/than tableware/kitchenware/household & ornament. arts), nesoi",3
7001.00.10,Glass in the mass of fused quartz or other fused silica,3
7001.00.20,Glass in the mass (other than of fused quartz or other fused silica),3
7001.00.50,Cullet and other waste and scrap of glass,3
7002.10.10,"Glass in balls (o/than microspheres of heading 7018), unworked, n/o 6mm in diameter",3
7002.10.20,"Glass in balls (o/than microspheres of heading 7018), unworked, over 6 mm in diameter",3
7002.20.50,"Glass rods (o/than of fused quartz or other fused silica), unworked",3
7002.31.00,"Glass tubes of fused quartz or other fused silica, unworked",3
7002.32.00,"Glass tubes (o/than fused quartz/silica), w/linear coefficient of expansion n/o 5x10-6 per Kelvin in range of 0-300 degrees C, unworked",3
7002.39.00,"Glass tubes (o/than fused quartz/silica), nesoi, unworked",3
7003.12.00,"Cast or rolled glass, in nonwired sheets, colored thru the mass, opacified, flashed or w/absorbent,reflect. or non-reflect.layer, not wkd.",3
7003.19.00,"Cast or rolled glass, in nonwired sheets, n/colored thru the mass, opacified, flashed, etc. & not further worked",3
7003.20.00,"Cast or rolled glass, in wired sheets",3
7003.30.00,Cast or rolled glass profiles,3
7004.20.10,"Drawn or blown glass, in sheets, w/absorbent, reflecting or non-reflecting layer, n/furth. wkd.",3
7004.20.20,"Drawn or blown glass, in rect. sheets, colored thru the mass, etc., w/o absorbent, reflecting or non-reflect. layer, n/furth wkd",3
7004.20.50,"Drawn or blown glass, in sheets (o/than rect.), colored thru the mass, opacified, flashed, w/o absorbent, etc. layer, n/furth. wkd.",3
7004.90.05,"Drawn or blown glass, nesoi, in rectangular sheets, w/thick. n/o 1.5 mm & n/o 0.26 m2 in area, n/further wkd.",3
7004.90.10,"Drawn or blown glass, nesoi, in rectangular sheets, w/thick. n/o 1.5 mm & over 0.26 m2 in area, n/further wkd. 160 HTSUS Product Description Subheading",3
7004.90.15,"Drawn or blown glass, nesoi, in rectangular sheets, w/thick. over 1.5 but n/o 2 mm & n/o 0.26 m2 in area, n/further wkd.",3
7004.90.20,"Drawn or blown glass, nesoi, in rectangular sheets, w/thick. over 1.5 but n/o 2 mm & over 0.26 m2 in area, n/further wkd.",3
7004.90.25,"Drawn or blown glass, nesoi, in rectangular sheets, w/thick. over 2 but n/o 3.5 mm, not further wkd.",3
7004.90.30,"Drawn or blown glass, nesoi, in rectangular sheets, w/thick. over 3.5 mm & n/o 0.65 m2 in area, not further wkd.",3
7004.90.40,"Drawn or blown glass, nesoi, in rectangular sheets, w/thick. over 3.5 mm & over 0.65 m2 in area, not further wkd.",3
7004.90.50,"Drawn or blown glass, nesoi, in sheets (other than rectangular), nesoi",3
7005.10.40,"Surface ground or polished glass, w/absorb. or reflect. layer, n/o 1.2 mm thick & n/o 0.8 M2 in area, suitable for use in LCD's",3
7005.10.80,"Float glass & surface ground or polished glass, nonwired, in sheets, w/absorb. or reflect. layer, nesoi, not worked",3
7005.21.10,"Float glass & surface ground or polished glass, nonwired, in sheets, colored thru mass, opacified, flashed, under 10 mm thick, not worked",3
7005.21.20,"Float glass & surface ground or polished glass, nonwired, in sheets, colored thru mass, opacified, flashed, 10 mm or more thick, not worked",3
7005.29.04,"Float glass & surface ground or polished glass, in sheets, less than 10 mm thick, w/area n/o 0.65 M2 & for liquid crystal displays",3
7005.29.08,"Float glass & surface ground or polished glass, nonwired, in sheets, less than 10 mm thick, w/area n/o 0.65 M2 & not for LCD's",3
7005.29.14,"Float glass & surface ground or polished glass, in sheets, less than 10 mm thick, w/area o/0.65 M2 & for liquid crystal displays",3
7005.29.18,"Float glass & surface ground or polished glass, nonwired, in sheets, less than 10 mm thick, w/area over 0.65 M2 & not for LCD's",3
7005.29.25,"Float glass & surface ground or polished glass, nonwired, in sheets, 10 mm or more in thickness",3
7005.30.00,"Float glass & surface ground or polished glass, wired, in sheets",3
7006.00.10,"Glass of heading 7003-7005 in strips n/o 15.2 cm wide & o/2 mm thick, w/longitudinal edges ground or smoothed",3
7006.00.20,"Drawn or blown glass, not containing wire netting & not surface ground or polished, but bent, edged or otherwise worked but not framed",3
7006.00.40,"Glass of heading 7003-7005, bent, edgeworked, engraved, drilled, enameled or otherwise worked, but not framed or fitted, nesoi",3
7007.11.00,"Toughened (tempered) safety glass, of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",3
7007.19.00,"Toughened (tempered) safety glass, not of size or shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",3
7007.21.10,"Laminated safety glass, windshields, of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",3
7007.21.50,"Laminated safety glass (o/than windshields), of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",3
7007.29.00,"Laminated safety glass, not of size or shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels 161 HTSUS Product Description Subheading",3
7008.00.00,Glass multiple-walled insulating units,3
7009.10.00,Glass rearview mirrors for vehicles,3
7009.91.10,"Glass mirrors (o/than rearview mirrors), unframed, n/o 929 cm2 in reflecting area",3
7009.91.50,"Glass mirrors (o/than rearview mirrors), unframed, over 929 cm2 in reflecting area",3
7009.92.10,"Glass mirrors (o/than rearview mirrors), framed, n/o 929 cm2 in reflecting area",3
7009.92.50,"Glass mirrors (o/than rearview mirrors), framed, over 929 cm2 in reflecting area",3
7010.10.00,Glass ampoules used for the conveyance or packing of goods,3
7010.20.20,"Glass stoppers, lids and other closures produced by automatic machine",3
7010.20.30,"Glass stoppers, lids and other closures not produced by automatic machine",3
7010.90.05,"Glass serum bottles, vials and other pharmaceutical containers",3
7010.90.20,"Glass containers for conveyance/packing perfume/toilet preps & containers with/designed for ground glass stopper, made by automatic machine",3
7010.90.30,"Glass containers for convey/pack perfume/toilet preps & containers with/designed for ground glass stopper, not made by automatic machine",3
7010.90.50,"Glass carboys, bottles, jars, pots, flasks, & other containers for conveyance/packing of goods (w/wo closures) & preserving jars, nesoi",3
7011.10.10,Glass bulbs (w/o fittings) for electric incandescent lamps,3
7011.10.50,"Glass envelopes, open, & glass parts thereof, for electric lighting (other than bulbs for incandescent lamps), without fittings",3
7011.20.10,Glass cones (w/o fittings) for cathode-ray tubes,3
7011.20.45,"Monochrome glass envelopes (open & w/o fittings), certified by importer for actual use in computer or graphic display CRTs",3
7011.20.85,"Glass envelopes (open & w/o fittings) & glass parts thereof, nesoi, for cathode-ray tubes",3
7011.90.00,Glass envelopes (open & w/o fittings) & glass parts thereof (o/than for electric lighting or cathode-ray tubes,3
7014.00.10,"Glass lens blanks (other than for spectacles), not optically worked",3
7014.00.20,"Glass optical elements (other than lens blanks), not optically worked",3
7014.00.30,"Glass lenses and filters (other than optical elements) and parts thereof, for signaling purposes, not optically worked",3
7014.00.50,"Signaling glassware, nesoi, not optically worked",3
7016.10.00,"Glass cubes and other glass smallwares, whether or not on a backing, for mosaics or similar decorative purposes",3
7016.90.10,"Paving blocks, slabs, bricks, squares, tiles & other arts. of pressed or molded glass, for building or construction purposes",3
7016.90.50,"Leaded glass windows & the like; multicellular or foam glass in blocks, panels, plates, shells or similar forms",3
7017.10.30,Fused quartz reactor tubes and holders designed for insertion into diffusion and oxidation furnaces for semiconductor wafer production,3
7017.10.60,"Laboratory, hygienic or pharmaceutical glassware, whether or not calibrated or graduated, of fused quartz or other fused silica, nesoi",3
7017.20.00,"Laboratory, hygienic or pharmaceutical glassware, whether or not calibrated or graduated, of glass w/low coefficient of heat expansion",3
7017.90.10,Glass microscope slides and micro cover glasses,3
7017.90.50,"Laboratory, hygienic or pharmaceutical glassware, whether or not calibrated, nesoi, of glass, nesoi 162 HTSUS Product Description Subheading",3
7018.10.10,"Glass imitation pearls and pearl beads of all shapes and colors, whether or not drilled, not strung and not set",3
7018.10.20,Glass imitation precious or semiprecious stones (except beads),3
7018.10.50,"Glass beads (o/than imitat. pearls) & similar glass smallwares, nesoi",3
7018.20.00,Glass microspheres not exceeding 1 mm in diameter,3
7018.90.50,"Articles (o/than imitation jewellry) of glass beads, pearls and imitation stones and statuettes & ornaments of lamp-worked glass",3
7019.11.00,Glass fiber chopped strands of a length not more than 50 mm,3
7019.12.00,Glass fiber rovings,3
7019.19.05,"Fiberglass rubber reinforcing yarn,not color,of electrically nonconductive continuous filament 9 to 11 microns diam & impreg for adhesion to",3
7019.19.15,"Glass fiber yarns, not colored, other than fiberglass rubber reinforcing yarn",3
7019.19.24,"Fiberglass rubber reinforce yarn,color,of electrically nonconduct. continuous filament 9 to 11 microns diam & impreg for adhesion to polym.",3
7019.19.28,"Glass fiber yarns, colored, other than fiberglass rubber reinforcing yarn",3
7019.19.30,Glass fiber chopped strands of a length more than 50 mm,3
7019.19.70,"Fiberglass rubber reinforce cord,of electrically nonconduct. contin. filament 9 to 11 microns diam & impreg for adhesion to polymeric comp.",3
7019.19.90,Glass fiber slivers,3
7019.31.00,Nonwoven glass fiber mats,3
7019.32.00,Nonwoven glass fiber in thin sheets (voiles),3
7019.39.10,Nonwoven glass wool insulation products,3
7019.39.50,"Nonwoven glass fiber webs, mattresses, boards and similar articles of nonwoven glass fibers, nesoi",3
7019.40.05,"Woven fiberglass tire cord fabric of rovings,n/o 30 cm wide,of elect. nonconductive cont. filament 9-11 micron diam & impreg for adhesion",3
7019.40.15,"Woven glass fiber fabric of rovings, n/o 30 cm in width, other than fiberglass tire cord fabric",3
7019.40.30,"Woven fiberglass tire cord fabric of roving,o/30 cm wide,n/color, of elect. nonconduct. contin. fil. 9-11 micron diam & impreg for adhesion",3
7019.40.40,"Woven glass fiber fabric of rovings, o/30 cm wide, not colored, other than fiberglass tire cord fabric",3
7019.40.70,"Woven fiberglass tire cord fabric of roving,o/30 cm wide,color,of elect nonconduct. cont. filament 9-11 micron diam & impreg for adhesion",3
7019.40.90,"Woven glass fiber fabrics of rovings, o/30 cm wide, colored, other than fiberglass tire cord fabric",3
7019.51.10,"Woven fiberglass tire cord fabric,n/roving,n/o 30 cm wide,of electrical nonconduct. contin. filament 9-11 micron diam & impreg for adhesion",3
7019.51.90,"Woven glass fiber fabric, not of rovings, n/o 30 cm wide, other than fiberglass tire cord fabric",3
7019.52.30,"Woven fiberglass tire cord fabric,n/rov,pl.weave,o/30 cm wide & less than 250 g/m2,w/no single yarn o/136 tex,n/colrd,of elect nonconduct",3
7019.52.40,"Woven glass fiber woven fabric, not colored, not of rovings, plain weave, o/30 cm wide, less than 250 g/m2, w/no single yarn o/136 tex,nesoi",3
7019.52.70,"Woven fiberglass tire cord fabric,n/rov,color,pl. weave,o/30 cm wide & less thna 250 g/m2,w/no single yarn o/136 tex, of elect nonconduct 163 HTSUS Product Description Subheading",3
7019.52.90,"Woven glass fiber fabric,not colored,not rovings,plain weave,o/30 cm wide & less than 250 g/m2,w/no single yarn not more than 136 tex, nesoi",3
7019.59.30,"Woven fiberglass tire cord fabric,n/colored,nesoi,o/30 cm wide,of elect. noncond contin filament 9-11 micron diam and impreg for adhesion",3
7019.59.40,"Woven glass fiber woven fabrics, not colored, nesoi, o/30 cm wide, nesoi",3
7019.59.70,"Woven fiberglass tire cord fabric,colored,nesoi,o/30 cm wide,of elect. nonconduct contin filaments 9-11 micron diam & impreg for adhesion",3
7019.59.90,"Woven glass fiber woven fabrics, colored, nesoi, o/30 cm wide, nesoi",3
7019.90.10,"Woven glass fiber articles (other than fabrics), nesoi",3
7019.90.50,"Glass fibers (including glass wool), nesoi, and articles thereof, nesoi",3
7020.00.30,"Quartz reactor tubes and holders designed for insertion into diffusion and oxidation furnaces for semiconductor wafer production, nesoi",3
7020.00.40,Glass inners for vacuum flasks or for other vacuum vessels,3
7020.00.60,"Articles of glass, not elsewhere specified or included",3
7102.21.10,"Miners' diamonds, unworked or simply sawn, cleaved or bruted",3
7102.21.30,"Industrial diamonds (other than miners' diamonds), simply sawn, cleaved or bruted",3
7102.21.40,"Industrial diamonds (other than miners' diamonds), unworked",3
7102.29.00,"Industrial diamonds, worked, but not mounted or set",3
7105.10.00,Diamond dust and powder,3
7105.90.00,Natural or synthetic precious (except diamond) or semiprecious stone dust and powder,3
7106.10.00,Silver powder,3
7106.91.10,Silver bullion and dore,3
7106.91.50,"Silver, unwrought (o/than bullion and dore)",3
7106.92.10,"Silver (incl. silver plate w gold/platinum),semimanufacture,rectangular/near rectangular shape,99.5% or > pure,marked only by wgt/identity",3
7106.92.50,"Silver (including silver plated with gold or platinum), in semimanufactured form, nesoi",3
7107.00.00,"Base metals clad with silver, not further worked than semimanufactured",3
7108.11.00,Gold powder,3
7108.12.10,"Gold, nonmonetary, bullion and dore",3
7108.12.50,"Gold, nonmonetary, unwrought (o/than gold bullion and dore)",3
7108.13.10,Gold leaf,3
7108.13.55,"Gold (incl. gold plated w platinum),not money,semimanufacture,rectangle/near rectangular shape,99.5% or > pure,marked only by wgt/identity",3
7108.13.70,"Gold (including gold plated with platinum), nonmonetary, in semimanufactured forms (except gold leaf), nesoi",3
7108.20.00,"Gold, monetary, in unwrought, semimanufactured or powder form",3
7109.00.00,"Base metals or silver clad with gold, but not further worked than semimanufactured",3
7110.11.00,"Platinum, unwrought or in powder form",3
7110.19.00,"Platinum, in semimanufactured forms",3
7110.21.00,"Palladium, unwrought or in powder form",3
7110.29.00,"Palladium, in semimanufactured forms",3
7110.31.00,"Rhodium, unwrought or in powder form",3
7110.39.00,"Rhodium, in semimanufactured forms",3
7110.41.00,"Iridium, osmium and ruthenium, unwrought or in powder form",3
7110.49.00,"Iridium, osmium and ruthenium, in semimanufactured forms 164 HTSUS Product Description Subheading",3
7111.00.00,"Base metals, silver or gold clad with platinum, not further worked than semimanufactured",3
7112.30.00,Ash containing precious metals or precious metal compounds,3
7112.91.00,"Gold waste and scrap, including metal clad with gold but excluding sweepings containing other precious metals",3
7112.92.00,"Platinum waste and scrap, including metal clad with platinum but excluding sweepings containing other precious metals",3
7112.99.00,"Precious metal (other than of gold or platinum) waste and scrap, including metal clad with precious metals, nesoi",3
7114.11.10,"Knives with handles of silver, whether or not plated or clad with other precious metal",3
7114.11.20,"Forks with handles of silver, whether or not plated or clad with other precious metal",3
7114.11.30,Spoons and ladles with handles of sterling silver,3
7114.11.40,"Spoons and ladles (o/than w/sterling silver handles) of silver, whether or not plated or clad w/other precious metal",3
7114.11.45,"Sets of two or more knives or forks w/silver handles or spoons and ladles of silver, whether or not clad or plated w/prec.metal",3
7114.11.50,"Tableware, nesoi, of sterling silver",3
7114.11.60,"Articles of silver nesoi, for household, table or kitchen use, toilet and sanitary wares, including parts thereof",3
7114.11.70,"Silversmiths' wares (other than for household/table/kitchen use & toilet and sanitary wares) of silver, nesoi",3
7114.19.00,"Precious metal (o/than silver) articles, nesoi, whether or not plated or clad with other precious metal, nesoi",3
7114.20.00,Goldsmiths' or silversmiths' wares of base metal clad with precious metal,3
7115.10.00,Platinum catalysts in the form of wire cloth or grill,3
7115.90.05,"Precious metal articles, incl. metal clad w/precious metal,rectangle/near rectangle shape,99.5%/ or pure,marked only by wgt/identity",3
7115.90.30,"Gold (including metal clad with gold) articles (o/than jewellry or goldsmiths' wares), nesoi",3
7115.90.40,"Silver (including metal clad with silver) articles (o/than jewellry or silversmiths' wares), nesoi",3
7115.90.60,"Articles of precious metal (o/than gold or silver), including metal clad with precious metal, nesoi",3
7201.10.00,Nonalloy pig iron containing by weight 0.5 percent or less of phosphorus,3
7201.20.00,Nonalloy pig iron containing by weight more than 0.5 percent of phosphorus,3
7201.50.30,Alloy pig iron in blocks or other primary forms,3
7201.50.60,Spiegeleisen in blocks or other primary forms,3
7202.11.10,Ferromanganese containing by weight more than 2 percent but not more than 4 percent of carbon,3
7202.11.50,Ferromanganese containing by weight more than 4 percent of carbon,3
7202.19.10,Ferromanganese containing by weight not more than 1 percent of carbon,3
7202.19.50,Ferromanganese containing by weight more than 1 percent but not more than 2 percent of carbon,3
7202.21.10,Ferrosilicon containing by weight more than 55% but not more than 80% of silicon and more than 3% of calcium 165 HTSUS Product Description Subheading,3
7202.21.50,"Ferrosilicon containing by weight more than 55% but not more than 80% of silicon, nesoi",3
7202.21.75,Ferrosilicon containing by weight more than 80% but not more than 90% of silicon,3
7202.21.90,Ferrosilicon containing by weight more than 90% of silicon,3
7202.29.00,Ferrosilicon containing by weight 55% or less of silicon,3
7202.30.00,Ferrosilicon manganese,3
7202.41.00,Ferrochromium containing by weight more than 4 percent of carbon,3
7202.49.10,Ferrochromium containing by weight more than 3 percent but not more than 4 percent of carbon,3
7202.49.50,Ferrochromium containing by weight 3 percent or less of carbon,3
7202.50.00,Ferrosilicon chromium,3
7202.60.00,Ferronickel,3
7202.70.00,Ferromolybdenum,3
7202.80.00,Ferrotungsten and ferrosilicon tungsten,3
7202.91.00,Ferrotitanium and ferrosilicon titanium,3
7202.92.00,Ferrovanadium,3
7202.93.40,Ferroniobium containing by weight less than 0.02 percent of phosphorus or sulfur or less than 0.4 percent of silicon,3
7202.93.80,"Ferroniobium, nesoi",3
7202.99.10,Ferrozirconium,3
7202.99.20,Calcium silicon ferroalloys,3
7202.99.80,Ferroalloys nesoi,3
7203.10.00,Ferrous products obtained by direct reduction of iron ore,3
7203.90.00,"Spongy ferrous products, in lumps, pellets or like forms; iron of a minimum purity by weight of 99.94% in lumps, pellets or like forms",3
7204.10.00,Cast iron waste and scrap,3
7204.21.00,Stainless steel waste and scrap,3
7204.29.00,Alloy steel (o/than stainless) waste and scrap,3
7204.30.00,Tinned iron or steel waste and scrap,3
7204.41.00,"Ferrous turnings, shavings, chips, milling wastes, sawdust, fillings, trimmings and stampings, whether or not in bundles",3
7204.49.00,Ferrous waste and scrap nesoi,3
7204.50.00,Iron or steel remelting scrap ingots,3
7205.10.00,"Pig iron, spiegeleisen, and iron or steel granules",3
7205.21.00,Alloy steel powders,3
7205.29.00,"Pig iron, spiegeleisen, and iron or steel (o/than alloy steel) powders",3
7216.61.00,"Iron/nonalloy steel, angles, shapes & sections nesoi, not further worked than cold- formed or cold-finished, from flat-rolled products",3
7216.69.00,"Iron/nonalloy steel, angles, shapes & sections nesoi, not further worked than cold- formed or cold-finished, not from flat-rolled products",3
7216.91.00,"Iron/nonalloy steel, angle, shapes & sections nesoi,cold-formed/cold-finished from flat- rolled prod. & furth wkd th/cold-formed/cold-finish",3
7301.20.10,"Iron or nonalloy steel, angles, shapes and sections, welded",3
7301.20.50,"Alloy steel, angles, shapes and sections of alloy steel, welded",3
7302.30.00,"Iron or steel, switch blades, crossing frogs, point rods and other crossing pieces, for jointing or fixing rails 166 HTSUS Product Description Subheading",3
7303.00.00,"Cast iron, tubes, pipes and hollow profiles",3
7307.11.00,"Cast nonmalleable iron, fittings for tubes or pipes",3
7307.19.30,"Cast ductile iron or steel, fittings for tubes or pipes",3
7307.19.90,"Cast iron or steel, fittings for tubes or pipes, nesoi",3
7307.21.10,"Stainless steel, flanges for tubes/pipes, forged, not machined, not tooled and not otherwise processed after forging",3
7307.21.50,"Stainless steel, not cast, flanges for tubes/pipes, not forged or forged and machined, tooled and otherwise processed after forging",3
7307.22.10,"Stainless steel, not cast, threaded sleeves (couplings) for tubes/pipes",3
7307.22.50,"Stainless steel, not cast, threaded elbow and bends for tubes/pipes",3
7307.23.00,"Stainless steel, not cast, butt welding fittings for tubes/pipes",3
7307.29.00,"Stainless steel, not cast, fittings for tubes/pipes, nesoi",3
7307.91.10,"Iron or nonalloy steel, flanges for tubes/pipes, forged, not machined, not tooled and not otherwise processed after forging",3
7307.91.30,"Alloy steel (o/than stainless), not cast, flanges for tubes/pipes, forged, not machined/tooled and not otherwise processed after forging",3
7307.91.50,"Iron or steel (o/than stainless), not cast, flanges for tubes/pipes, not forged or forged and machined, tooled & processed after forging",3
7307.92.30,"Iron or steel (o/than stainless), not cast, threaded sleeves (couplings) for tubes/pipes",3
7307.92.90,"Iron or steel (o/than stainless), not cast, threaded elbow and bends for tubes/pipes",3
7307.93.30,"Iron or nonalloy steel, not cast, butt welding fittings for tubes/pipes, w/inside diam. less than 360mm",3
7307.93.60,"Alloy steel (o/than stainless), not cast, butt welding fittings for tubes/pipes, w/inside diam. less than 360mm",3
7307.93.90,"Iron or alloy steel (o/than stainless), not cast, butt welding fittings for tubes/pipes, w/inside diam. 360mm or more",3
7307.99.10,"Iron or nonalloy steel, fittings for tubes/pipes, nesoi, forged, not machined, not tooled and not otherwise processed after forging",3
7307.99.30,"Alloy steel (o/than stainless), fittings for tubes/pipes, nesoi, forged, not machined/tooled and not otherwise processed after forging",3
7307.99.50,"Iron/steel (o/than stainless), n/cast, fittings for tubes/pipes, nesoi, not forged or forged and machined, tooled & processed after forging",3
7308.30.10,"Stainless steel, doors, windows and their frames, and thresholds for doors",3
7308.30.50,"Iron or steel (o/than stainless), doors, windows and their frames, and thresholds for doors",3
7308.40.00,"Iron or steel, props and similar equipment for scaffolding, shuttering or pit-propping",3
7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",3
7310.10.00,"Iron/steel, tanks, casks, drums, cans, boxes & siml. cont. for any material (o/than compress./liq.gas), w/cap. of 50+ l but n/o 300 l",3
7310.21.00,"Iron/steel, cans for any material (o/compressed/liq. gas), closed by soldering or crimping, w/cap. less than 50 l",3
7310.29.00,"Iron/steel, cans for any material (o/compressed/liq. gas), n/closed by soldering or crimping, w/cap. less than 50 l",3
7311.00.00,"Iron/steel, containers for compressed or liquefied gas 167 HTSUS Product Description Subheading",3
7312.10.05,"Stainless steel, stranded wire, not elect. insulated, fitted with fittings or made up into articles",3
7312.10.10,"Stainless steel, stranded wire, not elect. insulated, not fitted with fittings or made up into articles",3
7312.10.20,"Iron or steel (o/than stainless), stranded wire, not elect. insul., fitted with fittings or made up into articles",3
7312.10.30,"Iron or steel (o/than stainless), stranded wire, not elect. insul., not fitted with fittings or made up into articles",3
7312.10.50,"Stainless steel, ropes, cables and cordage (o/than stranded wire), not elect. insul., fitted with fittings or made up into articles",3
7312.10.60,"Stainless steel, ropes, cables and cordage (o/than stranded wire), not elect. insul., not fitted with fittings or made up into articles",3
7312.10.70,"Iron/steel (o/stainless), ropes, cables & cordage (o/than stranded wire), n/elect. insul., fitted with fittings or made up into articles",3
7312.10.80,"Iron/steel (o/stainless), ropes, cables & cordage, of brass plated wire (o/than stranded wire), n/elect. insul., w/o fittings or arts.",3
7312.10.90,"Iron/steel (o/stainless), ropes, cables & cordage, o/th of brass plate wire (o/than stranded wire), n/elect. insul., w/o fittings etc.",3
7312.90.00,"Iron/steel (o/stainless), plaited bands, slings and the like, not electrically insulated",3
7313.00.00,"Iron/steel, barbed wire; iron/steel, twisted hoop or single flat wire and loosely twisted double wire, of a kind used for fencing",3
7314.12.10,"Stainless steel, woven cloth endless bands for machinery, w/meshes not finer than 12 wires to the lineal cm in warp or filling",3
7314.12.20,"Stainless steel, woven cloth endless bands for machinery, w/meshes finer than 12 but n/finer than 36 wires to the lineal cm warp or filling",3
7314.12.30,"Stainless steel, Fourdrinier wires for papermaking machines w/94 or more wires to the lineal cm in warp or filling",3
7314.12.60,"Stainless steel, Fourdrinier wires for papermaking machines w/36 to 93 wires to the lineal cm in warp or filling",3
7314.12.90,"Stainless steel, woven cloth endless bands for machinery, nesoi, w/meshes finer than 36 wires to the lineal cm in warp or filling",3
7314.14.10,"Stainless steel, woven cloth (o/than endless bands for machinery), w/meshes not finer than 12 wires to the lineal cm in warp or filling",3
7314.14.20,"Stainless steel, woven cloth (o/than endless bands for machinery), w/meshes finer 12 but n/finer 36 wires to the lineal cm warp/filling",3
7314.14.30,"Stainless steel, Fourdrinier wires (o/than endless bands) for papermaking machines,w/meshes 94 or more wire to lineal cm warp/filling",3
7314.14.60,"Stainless steel, Fourdrinier wires (o/than endless bands) for papermaking machines, w/meshes 36 to 93 wires to the lineal cm warp/filling",3
7314.14.90,"Stainless steel woven cloth (other than endless band for machinery), nesoi, w/meshes finer than 36 wires to the lineal cm in warp or filling",3
7314.19.01,"Iron or steel (o/than stainless), woven cloth",3
7314.20.00,"Iron/steel, grill, netting & fencing, of wire w/maximum x-sect. dimension 3 mm or more, welded at intersection, w/mesh size 100 cm2 or more",3
7314.31.10,"Iron/steel, fencing, of wire, welded at the intersection, plated or coated with zinc, whether or not covered w/plastic material 168 HTSUS Product Description Subheading",3
7314.31.50,"Iron/steel, grill and netting, of wire, welded at the intersection, plated or coated with zinc, nesoi",3
7314.39.00,"Iron/steel, grill, netting and fencing, of wire, welded at the intersection, not plated or coated with zinc",3
7314.41.00,"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, plated or coated with zinc",3
7314.42.00,"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, coated with plastics",3
7314.49.30,"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, not cut to shape",3
7314.49.60,"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, cut to shape",3
7314.50.00,"Iron or steel, expanded metal",3
7315.11.00,"Iron or steel, roller chain",3
7315.12.00,"Iron or steel, articulated link chain (other than roller chain)",3
7315.19.00,"Iron or steel, parts of articulated link chain",3
7315.20.10,"Iron or steel, skid chain, not over 8 mm in diameter",3
7315.20.50,"Iron or steel, skid chain, over 8 mm in diameter",3
7315.81.00,"Iron or steel, stud link chain",3
7315.82.10,"Alloy steel, welded link chain, not over 10 mm in diameter",3
7315.82.30,"Alloy steel, welded link chain, over 10 mm in diameter",3
7315.82.50,"Iron or nonalloy steel, welded link chain, not over 10 mm in diameter",3
7315.82.70,"Iron or nonalloy steel, welded link chain, over 10 mm in diameter",3
7315.89.10,"Iron or steel, chain nesoi, with links of essentially round cross section, not over 8 mm in diameter",3
7315.89.30,"Iron or steel, chain nesoi, with links of essentially round cross sections, over 8 mm in diameter",3
7315.89.50,"Iron or steel, chain nesoi",3
7315.90.00,"Iron or steel, parts of chain (other than articulated link chain)",3
7316.00.00,"Iron or steel, anchors, grapnels and parts thereof",3
7317.00.20,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., not threaded, suitable for use in powder-actuated hand tools",3
7317.00.30,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., threaded, suitable for use in powder-actuated hand tools",3
7317.00.55,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, made of round wire, nesoi",3
7317.00.65,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, not made of round wire, nesoi",3
7317.00.75,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of two or more pieces, nesoi",3
7318.11.00,"Iron or steel, coach screws",3
7318.12.00,"Iron or steel, wood screws (o/than coach screws)",3
7318.13.00,"Iron or steel, screw hooks and screw rings",3
7318.14.10,"Iron or steel, self-tapping screws, w/shanks or threads less than 6 mm in diameter",3
7318.14.50,"Iron or steel, self-tapping screws, w/shanks or threads 6 mm or more in diameter",3
7318.15.20,"Iron or steel, bolts and bolts & their nuts or washers, imported in the same shipment 169 HTSUS Product Description Subheading",3
7318.15.40,"Iron or steel, machine screws (o/than cap screws), 9.5 mm or more in length and 3.2 mm in diameter",3
7318.15.50,"Iron or steel, threaded studs",3
