HTS_Code,Description,List
9614.00.25,Smoking pipes (a/than roughly shaped blocks of wood or root for the manufacture of smoking pipes) and pipe bowls of wood or root,4a
9614.00.26,"Smoking pipes and bowls, wholly of clay, and other smoking pipes w/bowls wholly of clay",4a
9614.00.98,Cigar or cigarette holders a/than of metal; parts a/than of metal for smoking pipes & bowls or for cigar or cigarette holders,4a
9616.10.00,"Scent sprayers and similar toilet sprayers, and mounts and heads therefor",4a
9617.00.40,"Vacuum flasks and vessels, complete with cases, w/capacity o/2 liters 43442 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00140 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<141.91UA02NE HTS Subheading Product Description",4a
9618.00.00,Tailors' dummies and other mannequins; automatons and other animated displays used for shop window dressing,4a
9619.00.05,"Sanitary napkins and tampons, diapers and diaper liners and similar sanitary articles, of plastics",4a
9619.00.11,"Sanitary napkins and tampons, diapers and diaper liners and similar sanitary articles, of paper pulp",4a
9619.00.15,"Sanitary napkins and tampons, diapers and diaper liners and similar sanitary articles, other than of paper pulp",4a
9619.00.21,"Sanitary towels and tampons, diapers and diaper liners for babies and similar sanitary articles, of wadding of cotton",4a
9619.00.25,"Sanitary towels and tampons, diapers and diaper liners for babies & similar sanitary articles, of wadding of other textile materials, nesoi",4a
9619.00.33,"Babies' diapers nesoi, of cotton, not knitted or crocheted",4a
9619.00.43,"Babies' diapers, not knitted or crocheted, nesoi, of artificial fibers",4a
9619.00.48,"Babies' diapers, of textile mats( except wool, cotton or mmf), cant under 70% by wt of silk or silk waste, not k/c",4a
9619.00.64,"Other sanitary garments nesoi, knitted or crocheted, of man-made fibers",4a
9619.00.71,"Other sanitary garments nesoi, not knitted or crocheted, of cotton",4a
9619.00.74,"Other sanitary garments nesoi, not knitted or crocheted, of man-made fibers",4a
9619.00.78,"Men's or boys' other sanitary garments, nesoi, of tex mat( except wool, cotton or mmf), cant under 70% by wt of silk, not k/c",4a
9619.00.90,"Other sanitary included articles of textile materials, nesoi",4a
9701.10.00,"Paintings, drawings (a/than of 4906) and pastels, executed entirely by hand, whether or not framed",4a
9701.90.00,"Collages and similar decorative plaques, executed entirely by hand, whether or not framed",4a
9702.00.00,"Original engravings, prints and lithographs, whether or not framed",4a
9703.00.00,"Original sculptures and statuary, in any material",4a
9704.00.00,"Postage or revenue stamps, stamp-postmarks, first-day covers, postal stationery, and the like, used or unused, other than heading 4907",4a
9705.00.00,"Collections and collectors' pieces of zoological, botanical, mineralogical, anatomical, historical, archaeological etc. interest",4a
9706.00.00,"Antiques of an age exceeding one hundred years Part 2 Note: All products that are classified in the 8-digit subheadings of the Harmonized Tariff Schedule of the United States (HTS) that are listed in Part 2 of this Annex are partially covered by the action. The product descriptions that are contained in this Annex are provided for informational purposes only, and are not intended to delimit in any way the scope of the proposed action. Any questions regarding the scope of particular HTS subheadings should be referred to U.S. Customs and Border Protection. In the product descriptions, the abbreviation ""nesoi"" means ""not elsewhere specified or included"". Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43443 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00141 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<241.91UA02NE Item HTS Subheading Product Description 1.",4a
4901.99.00,"Printed books, brochures, leaflets and similar printed matter, other than in single sheets Except for:",4a
8517.62.00,"Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus Except for:",4a
9401.69.60,"Chairs nesoi, w/wooden frames (a/than teak), not upholstered Except for:",4a
9401.71.00,"Seats nesoi, w/metal frame (a/than of heading 9402), upholstered Except for:",4a
9903.88.16,"in numerical sequence, with the material in the new heading inserted in the columns of the HTSUS labeled ""Heading/Subheading"", ""Article Description"", and ""Rates of Duty 1-General"", respectively: Rates of Duty Heading/ Article Description 1 2 Subheading General Special """,4a
9903.88.16,"Articles the product of China, as provided for in U.S. note 20(t) to this subchapter and as provided for in the subheadings enumerated in U.S. note 20(u) .......................... The duty provided in the applicable subheading + 10%"" 5. by inserting the following new U.S. note 20(t) to subchapter Ill of chapter 99 in numerical sequence: ""(t) For the purposes of heading",4a
9903.88.16,are products of China that are classified in the subheadings enumerated in U.S. note 20(u)(i) or described in U.S. note 20(u)(ii) to subchapter Ill. All products of China that are classified in the subheadings enumerated in U.S. note 20(u)(i) or described in U.S. note 20(u)(ii) to subchapter Ill are subject to the additional10 percent ad valorem rate of duty imposed by heading,4a
9903.88.16,"shall also be subject to the general rates of duty imposed on products of China classified in the subheadings enumerated in U.S. note 20(u)(i) or described in U.S. note 20(u)(ii) to subchapter Ill. Products of China that are classified in the subheadings enumerated in U.S. note 20(u)(i) or described in U.S. note 20(u)(ii) to subchapter Ill and that are eligible for special tariff treatment under general note 3(c)(i) to the tariff schedule, or that are eligible for temporary duty exemptions or reductions under subchapter II to chapter 99, shall be subject to the additional 10 percent ad valorem rate of duty imposed by heading",4a
9903.88.16,"do not apply to goods for which entry is properly claimed under a provision of chapter 98 of the HTSUS, except for goods entered under subheadings",4a
9903.88.16,"and classified in one of the subheadings enumerated in U.S. note 20(u)(i) or described in U.S. note 20(u)(ii) to subchapter Ill shall continue to be subject to antidumping, countervailing, or other duties, fees, exactions and charges that apply to such products, as well as to the additional 10 percent ad valorem rate of duty imposed by heading",4a
9903.88.16,applies to: i) all products of China that are classified in the following 8-digit subheadings:,4a
0304.75.10,2903.99.08,4a
2918.99.06,2930.30.30,4a
3604.10.10,0304.75.50,4a
2903.99.80,2918.99.35,4a
2930.80.00,3604.10.90,4a
0304.94.10,2907.29.10,4a
2918.99.47,2930.90.24,4a
3808.59.10,0502.10.00,4a
2908.19.15,2918.99.50,4a
2931.39.00,3808.59.50,4a
0602.90.50,2908.99.25,4a
2920.22.00,2931.90.05,4a
3924.10.10,0802.90.25,4a
2909.30.07,2921.42.55,4a
2931.90.15,3924.10.40,4a
0802.90.82,2909.30.09,4a
2922.29.06,2931.90.26,4a
3924.90.10,1212.91.00,4a
2909.30.10,2922.29.15,4a
2932.14.00,3924.90.20,4a
1401.20.40,2909.30.30,4a
2922.39.10,2932.91.00,4a
3926.10.00,1514.91.10,4a
2912.19.40,2924.21.18,4a
2932.99.04,3926.20.10,4a
1602.90.10,2914.69.60,4a
2924.29.03,2932.99.55,4a
3926.20.40,2208.90.80,4a
2914.69.90,2924.29.23,4a
2934.10.70,3926.40.00,4a
2829.90.25,2915.39.35,4a
2924.29.26,2934.20.05,4a
3926.90.33,2903.21.00,4a
2916.34.15,2925.19.10,4a
2934.20.80,3926.90.40,4a
2903.39.20,2917.19.30,4a
2926.90.19,2940.00.20,4a
3926.90.48,2903.77.00,4a
2917.19.70,2926.90.21,4a
3204.11.15,3926.90.65,4a
2903.89.11,2917.39.08,4a
2929.10.30,3204.19.40,4a
3926.90.75,2903.89.31,4a
2917.39.17,2929.10.80,4a
3204.20.40,3926.90.77,4a
2903.99.05,2918.29.25,4a
2930.20.70,3301.29.10,4a
4016.92.00,"43446 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00144 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<541.91UA02NE",4a
4016.99.20,5801.32.00,4a
6115.29.80,6207.99.75,4a
6302.51.10,4102.10.30,4a
6001.22.00,6115.96.90,4a
6207.99.90,6302.93.10,4a
4301.30.00,6005.41.00,4a
6115.99.19,6210.10.20,4a
6302.93.20,4301.90.00,4a
6006.24.90,6116.10.05,4a
6210.10.70,6303.92.10,4a
4419.11.00,6006.41.00,4a
6116.10.75,6210.10.90,4a
6304.11.20,4419.12.00,4a
6103.10.40,6116.92.05,4a
6210.20.30,6304.11.30,4a
4419.19.10,6103.10.70,4a
6116.92.74,6210.20.70,4a
6304.19.15,4419.19.90,4a
6104.13.20,6116.93.64,4a
6210.30.30,6304.19.20,4a
4419.90.10,6104.19.10,4a
6116.93.94,6210.40.35,4a
6304.93.00,4420.10.00,4a
6104.29.20,6116.99.20,4a
6210.50.03,6306.12.00,4a
4421.10.00,6104.33.10,4a
6116.99.48,6210.50.12,4a
6306.29.11,4421.91.30,4a
6104.53.10,6116.99.54,4a
6210.50.35,6306.29.21,4a
4421.91.50,6105.90.40,4a
6116.99.75,6211.20.48,4a
6306.90.10,4421.91.80,4a
6107.19.10,6116.99.95,4a
6211.20.58,6306.90.50,4a
4421.91.85,6107.99.10,4a
6117.10.20,6213.20.10,4a
6307.20.00,4421.91.88,4a
6107.99.20,6117.80.30,4a
6213.90.10,6307.90.75,4a
4421.99.40,6107.99.90,4a
6117.80.87,6214.30.00,4a
6307.90.89,4421.99.50,4a
6108.19.10,6201.92.17,4a
6215.20.00,6401.92.60,4a
4421.99.60,6108.29.10,4a
6202.93.03,6215.90.00,4a
6401.99.10,4421.99.80,4a
6108.39.10,6203.19.20,4a
6216.00.13,6401.99.90,4a
4421.99.85,6108.39.40,4a
6203.19.30,6216.00.21,4a
6402.19.05,4903.00.00,4a
6108.39.80,6203.19.90,4a
6216.00.35,6402.19.30,4a
4909.00.40,6108.99.50,4a
6203.23.00,6217.10.85,4a
6402.20.00,4910.00.20,4a
6109.90.40,6203.39.10,4a
6301.10.00,6402.91.05,4a
4911.91.20,6110.12.10,4a
6203.43.01,6301.40.00,4a
6402.91.10,4911.91.30,4a
6110.30.15,6203.49.60,4a
6301.90.00,6402.91.16,4a
5210.19.10,6110.90.10,4a
6204.29.40,6302.22.10,4a
6402.91.20,5402.20.60,4a
6111.90.30,6204.33.20,4a
6302.22.20,6402.91.30,4a
5513.21.00,6114.90.90,4a
6205.90.10,6302.32.10,4a
6402.91.40,5801.31.00,4a
6115.22.00,6205.90.30,4a
6302.32.20,"6402.91.42 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43447 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00145 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<641.91UA02NE",4a
6402.91.50,6404.19.52,4a
6912.00.41,7321.81.10,4a
8301.40.30,6402.91.70,4a
6404.19.57,6912.00.44,4a
7323.91.50,8304.00.00,4a
6402.99.04,6404.19.59,4a
6912.00.45,7323.93.00,4a
8305.90.30,6402.99.12,4a
6404.19.61,6912.00.46,4a
7323.99.30,8306.10.00,4a
6402.99.16,6404.19.69,4a
6912.00.48,7323.99.50,4a
8306.29.00,6402.99.19,4a
6404.19.72,6912.00.50,4a
7323.99.70,8414.51.30,4a
6402.99.31,6404.19.77,4a
7013.42.10,7615.10.20,4a
8414.51.90,6402.99.41,4a
6404.19.87,7013.42.30,4a
7615.10.71,8423.10.00,4a
6402.99.61,6405.20.30,4a
7013.49.50,7907.00.10,4a
8443.39.60,6402.99.69,4a
6405.20.90,7013.91.10,4a
8211.10.00,8446.21.10,4a
6402.99.71,6405.90.90,4a
7013.91.20,8211.91.30,4a
8450.12.00,6402.99.79,4a
6406.10.10,7013.99.20,4a
8211.91.40,8450.19.00,4a
6403.19.30,6406.90.30,4a
7013.99.40,8211.92.40,4a
8467.21.00,6403.40.60,4a
6601.10.00,7013.99.50,4a
8213.00.30,8467.22.00,4a
6403.99.75,6601.91.00,4a
7013.99.60,8213.00.60,4a
8471.30.01,6404.11.41,4a
6601.99.00,7013.99.80,4a
8213.00.90,8471.60.20,4a
6404.11.49,6603.20.30,4a
7019.19.30,8214.10.00,4a
8472.90.40,6404.11.51,4a
6603.20.90,7116.10.10,4a
8214.20.30,8509.40.00,4a
6404.11.59,6603.90.81,4a
7116.20.05,8214.20.90,4a
8509.80.10,6404.11.61,4a
6702.10.20,7117.19.05,4a
8214.90.60,8509.80.50,4a
6404.11.69,6702.10.40,4a
7117.90.45,8214.90.90,4a
8510.30.00,6404.11.75,4a
6702.90.35,7117.90.60,4a
8215.99.01,8513.10.20,4a
6404.11.85,6704.20.00,4a
7117.90.75,8215.99.10,4a
8513.10.40,6404.19.20,4a
6910.10.00,7210.20.00,4a
8215.99.20,8516.31.00,4a
6404.19.30,6911.10.15,4a
7214.10.00,8215.99.22,4a
8516.32.00,6404.19.36,4a
6911.10.41,7215.90.30,4a
8215.99.30,8516.40.20,4a
6404.19.37,6911.10.45,4a
7302.40.00,8215.99.40,4a
8516.40.40,6404.19.42,4a
6912.00.20,7304.23.30,4a
8215.99.50,8516.50.00,4a
6404.19.47,6912.00.35,4a
7321.12.00,8301.10.50,4a
8516.60.60,6404.19.49,4a
6912.00.39,7321.19.00,4a
8301.10.90,"8516.72.00 43448 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00146 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<741.91UA02NE",4a
8516.79.00,8528.72.16,4a
9105.91.40,9504.90.60,4a
9610.00.00,8517.12.00,4a
8531.80.15,9105.91.80,4a
9505.10.15,9613.20.00,4a
8517.18.00,8539.22.40,4a
9105.99.50,9505.10.25,4a
9613.80.60,8518.29.40,4a
8539.22.80,9108.12.00,4a
9505.10.30,9614.00.28,4a
8518.30.20,8539.29.10,4a
9108.90.80,9505.10.40,4a
9614.00.94,8519.30.20,4a
8539.50.00,9109.10.10,4a
9505.10.50,9615.11.10,4a
8519.50.00,8543.70.87,4a
9109.10.30,9505.90.20,4a
9615.11.20,8519.81.20,4a
8543.70.93,9109.10.60,4a
9505.90.40,9615.11.30,4a
8519.81.25,8715.00.00,4a
9109.10.70,9505.90.60,4a
9615.11.40,8519.81.40,4a
8905.90.10,9109.90.40,4a
9506.40.00,9615.11.50,4a
8519.89.20,9005.80.40,4a
9113.20.20,9506.51.20,4a
9615.19.20,8525.50.10,4a
9006.40.60,9113.20.40,4a
9506.51.40,9615.19.40,4a
8526.92.10,9006.40.90,4a
9113.90.40,9506.59.40,4a
9615.19.60,8527.12.00,4a
9006.59.60,9114.90.30,4a
9506.70.20,9615.90.20,4a
8527.13.11,9006.69.01,4a
9202.10.00,9506.99.08,4a
9615.90.30,8527.13.20,4a
9008.50.10,9202.90.60,4a
9506.99.12,9615.90.40,4a
8527.13.40,9008.50.40,4a
9208.10.00,9506.99.15,4a
9615.90.60,8527.13.60,4a
9101.91.40,9209.92.20,4a
9506.99.50,9616.20.00,4a
8527.19.10,9101.99.40,4a
9209.94.40,9507.10.00,4a
9617.00.10,8527.19.50,4a
9102.12.20,9305.99.40,4a
9507.30.20,9617.00.30,4a
8527.91.05,9102.12.40,4a
9404.30.40,9507.30.40,4a
9617.00.60,8527.91.40,4a
9102.29.15,9404.30.80,4a
9507.90.60,9619.00.31,4a
8527.92.10,9103.10.20,4a
9404.90.80,9507.90.80,4a
9619.00.41,8527.92.50,4a
9103.10.40,9404.90.85,4a
9603.10.05,9619.00.46,4a
8527.99.10,9105.11.40,4a
9404.90.95,9603.29.40,4a
9619.00.61,8528.52.00,4a
9105.11.80,9503.00.00,4a
9603.29.80,9619.00.68,4a
8528.59.40,9105.19.40,4a
9504.20.60,9603.30.60,4a
9619.00.79,8528.59.45,4a
9105.21.40,9504.40.00,4a
9603.40.20,8528.69.35,4a
9105.21.80,9504.50.00,4a
9603.40.40,8528.69.40,4a
9105.29.40,9504.90.40,4a
9605.00.00,"Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43449 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00147 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<841.91UA02NE ii) the following products of China: 1. Other non-aromatic organa-inorganic compounds, provided for in subheading",4a
0304.75.10,"Frozen Alaska pollack fillets, skinned, in blocks weighing over 4.5 kg, to be minced, ground or cut",4a
0304.75.50,"Fillets, frozen, of Alaska pollock, other than above",4a
0304.94.10,"Alaska pollack chilled or frozen fillets,in bulk or in immediate containers weighing with their contents over 6.8 kg each",4a
0502.10.00,"Pigs', hogs' or boars' bristles and hair and waste thereof",4a
0602.90.50,Live mushroom spawn,4a
0802.90.25,"Pignolias, fresh or dried, shelled",4a
0802.90.82,"Nuts, nesoi, fresh or dried, in shell",4a
1212.91.00,"Sugar beet, fresh, chilled, frozen or dried, whether or not ground",4a
1401.20.40,"Rattans, other than those in the rough or cut transversely into sections, of a kind used primarily for plaiting",4a
1514.91.10,"Rapeseed/colza (not low erucic) or mustard oil, for use in manufacture of rubber substitutes or lubricating oil, crude, not chem modified",4a
1602.90.10,Prepared or preserved frog meat,4a
2208.90.80,"Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80 percent val., nesoi",4a
2829.90.25,Sodium bromate,4a
2903.21.00,Vinyl chloride (Chloroethylene),4a
2903.39.20,"Fluorinated, brominated or iodinated derivatives of acyclic hydrocarbons, nesoi",4a
2903.77.00,"Other acyclic hydrocarbon derivatives,perhalogenated only with flourine and chlorine",4a
2903.89.11,"Halogenated pesticides derived in whole or in part from benzene or other aromatic hydrocarbon, nesoi",4a
2903.89.31,"Chlorinated, but not otherwise halogenated derivatives of cyclanic, cyclenic or cycloterpenic hydrocarbons",4a
2903.99.05,"3-Bromo-alpha,alpha,alpha-trifluorotoluene; and other specified halogenated derivatives of aromatic hydrocarbons",4a
2903.99.08,"p-Chlorobenzotrifluoride; and 3,4-Dichlorobenzotrifluoride",4a
2903.99.80,"Other halogenated derivatives of aromatic hydrocarbons, nesoi",4a
2907.29.10,Pyrogallic acid,4a
2908.19.15,"3-Hydroxy-alpha,alpha,alpha-trifluorotoluene",4a
2908.99.25,"Nitrophenols, except p-nitrophenol",4a
2909.30.07,"Decabromodiphenyl oxide; and octabromodiphenyl oxide Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43451 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00149 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<051.91UA02NE HTS Subheading Product Description",4a
2909.30.09,Bis-(tribromophenoxy)ethane; pentabromodiphenyl oxide; and tetradecabromodiphenoxy benzene,4a
2909.30.10,"6-tert-Butyl-3-methyl-2,4-dinitroanisole (Musk ambrette) and other artificial musks",4a
2909.30.30,"Pesticides, of aromatic ethers and their halogenated, sulfonated, nitrated or nitrosated derivatives",4a
2912.19.40,lsobutanal,4a
2914.69.60,"1,4-Dihydroxyanthraquinone; and 2-ethylanthraquinone",4a
2914.69.90,"Quinones, nesoi",4a
2915.39.35,"Aromatic esters of acetic acid, nesoi",4a
2916.34.15,Odoriferous or flavoring compounds of phenylacetic acid and its salts,4a
2917.19.30,Ethylene brassylate,4a
2917.19.70,Acyclic polycarboxylic acids and derivative (excluding plasticizers),4a
2917.39.08,Naphthalic anhydride,4a
2917.39.17,Tetrabromophthalic anhydride,4a
2918.29.25,3-Hydroxy-2-naphthoic acid,4a
2918.99.06,1-Hydroxy-6-octadecyloxy-2-naphthalenccarboxylic acid; and 1-hydroxy-6-docosyloxy-2- naphthalene carboxylic acid,4a
2918.99.35,"Odoriferous or flavoring compounds of carboxylic acids with additional oxygen function, and their derivatives, nesoi",4a
2918.99.47,"Other aromatic carboxylic acids with add'l oxygen function and their anhydrides, halide, etc deriv (exclud goods in add US note 3 to sec VI)",4a
2918.99.50,"Nonaromatic carboxylic acids with additional oxygen function, and their derivatives, nesoi",4a
2920.22.00,Diethyl phosphite,4a
2921.42.55,Fast color bases of aniline derivatives and their salts,4a
2922.29.06,m-Nitro-p-anisidine and m-nitro-o-anisidine as fast color bases,4a
2922.29.15,m-Diethylaminophenol; m-dimethylaminophenol; 3-ethylamino-p-cresol; and 5-methoxy-m- phenylenediamine,4a
2922.39.10,"2'-Aminoacetophenone & other specified aromatic amino-aldehydes, -ketones and- qui nones, other than those with more than one oxygen function",4a
2924.21.18,sym-Diethyldiphenylurea,4a
2924.29.03,"3,5-Dinitro-o-toluamide",4a
2924.29.23,"4-Aminoacetanilide; 2-2-oxamidobis[ethyl-3-(3,5-di-tert-butyl-4-hydroxyphenyl)propionate]; and other specified cyclic amide chemicals",4a
2924.29.26,3-Aminomethoxybenzanilide,4a
2925.19.10,Ethylenebistetrabromophthalimide,4a
2926.90.19,"N,N-Bis(2-cyanoethyl)aniline; and 2,6-diflourobenzonitrile",4a
2926.90.21,Aromatic fungicides of nitrile-function compounds,4a
2929.10.30,"3,4-Dichlorophenylisocyanate",4a
2929.10.80,"Other isocyanates, nesoi",4a
2930.20.70,"S-(2,3,3-trichloroallyl)diisopropylthiocarbamate",4a
2930.30.30,Tetramethylthiuram monosulfide,4a
2930.80.00,"Aldicarb (ISO), captafol (ISO) and methamidophos (ISO)",4a
2930.90.24,"N-Cyclohexylthiophthalimide 43452 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00150 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<151.91UA02NE HTS Subheading Product Description",4a
2931.39.00,"Other organa-phosphorous derivatives, nesoi",4a
2931.90.05,Diphenyldichlorosilane; and phenyltrichlorosilane,4a
2931.90.15,Sodium tetraphenylboron,4a
2931.90.26,Pesticides of aromatic organa-inorganic (except organa-sulfur) compounds,4a
2932.14.00,Sucralose,4a
2932.91.00,lsosafrole,4a
2932.99.04,"2, 2-Dimethyl-1,3-benzodioxol-4-yl methylcarbamate (Bendiocarb)",4a
2932.99.55,Bis-0-[(4-methylphenyl)methylene]-D-glucitol (Dimethylbenzylidene sorbitol); and Rhodamine 2C base,4a
2934.10.70,"4,5-Dichloro-2-n-octyl-4-isothiazolin-3-one; thiothiamine hydrochloride; and 4 other specified chemicals",4a
2934.20.05,N-tert-Butyl-2-benzothiazolesulfenamide,4a
2934.20.80,"Other compounds containing a benzothiazole ring system (whether or not hydrogenated), not further fused",4a
2940.00.20,D-Arabinose,4a
3204.11.15,Disperse blue 30 and preparations based thereon,4a
3204.19.40,"Synthetic organic coloring matter and preparations based thereon, nesoi, described in additional U.S. note 3 to section VI",4a
3204.20.40,Benzoxazol,4a
3301.29.10,Essential oils of eucalyptus,4a
3604.10.10,Display or special fireworks (Class 1.3G),4a
3604.10.90,"Fireworks, nesoi",4a
3808.59.10,Pesticides containing any aromatic or modified aromatic specified in note 1 to chapter 38,4a
3808.59.50,"Pesticides, nesoi specified in note 1 to chapter 38",4a
3924.10.10,"Salt, pepper, mustard and ketchup dispensers and similar dispensers, of plastics",4a
3924.10.40,"Tableware and kitchenware articles, nesoi, of plastics",4a
3924.90.10,"Curtains and drapes, incl. panels and valances, napkins, table covers, mats, scarves, runners, doilies, and like furnishings, of plastics",4a
3924.90.20,Picture frames of plastics,4a
3926.10.00,"Office or school supplies, of plastics",4a
3926.20.10,"Gloves, seamless, of plastics",4a
3926.20.40,"Gloves, nesoi, of plastics",4a
3926.40.00,"Statuettes and other ornamental articles, of plastics",4a
3926.90.33,"Handbags made of beads, bugles and spangles, of plastics",4a
3926.90.40,"Imitation gemstones, of plastics",4a
3926.90.48,Photo albums,4a
3926.90.65,"Clothespins, spring type, of plastics",4a
3926.90.75,"Pneumatic mattresses and other inflatable articles, nesoi, of plastics",4a
3926.90.77,"Waterbed mattresses and liners and parts of the foregoing, of plastics",4a
4016.92.00,"Erasers, of noncellular vulcanized rubber other than hard rubber",4a
4016.99.20,Toys for pets made of noncellular vulcanized rubber other than hard rubber,4a
4102.10.30,"Raw skins of sheep or lamb (not excluded by note 1(c) to chapter 41), with wool on, pretanned other than vegetable but not further prepared Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43453 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00151 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<251.91UA02NE HTS Subheading Product Description",4a
4301.30.00,"Raw lamb furskins of Astrakhan, Broadtail, Caracul, Persian, Indian, Chinese, Mongolian, Tibetan, whole",4a
4301.90.00,"Heads, tails, paws and other pieces or cuttings of raw furskins, suitable for furriers' use",4a
4419.11.00,"Bread boards, chopping boards and similar boards of bamboo",4a
4419.12.00,Chopsticks of bamboo,4a
4419.19.10,Forks and spoons of bamboo,4a
4419.19.90,"Tableware and kitchenware of bamboo, other than bread boards, chopping boards and similar boards, chopsticks, forks, spoons",4a
4419.90.10,"Forks and spoons of wood, other than of bamboo",4a
4420.10.00,Wooden statuettes and other wood ornaments,4a
4421.10.00,Wooden clothes hangers,4a
4421.91.30,"Blinds, shutters, screens and shades of bamboo, with wooden frames having fixed louver boards or slats in the center",4a
4421.91.50,Toothpicks of bamboo,4a
4421.91.80,Spring-type clothespins of bamboo,4a
4421.91.85,"Clothespins other than spring-type, of bamboo",4a
4421.91.88,Canoe paddles of bamboo,4a
4421.99.40,"Blinds, shutters, screens and shades of wood other than bamboo, with wooden frames w/o fixed louver boards or slats in the center",4a
4421.99.50,Toothpicks of wood other than of bamboo,4a
4421.99.60,"Skewers, candy sticks, ice cream sticks, tongue depressors, drink mixers and similar wares, other than toothpicks, of wood other than bamboo",4a
4421.99.80,Spring-type clothespins of wood other than of bamboo,4a
4421.99.85,"Clothespins other than spring-type, of wood other than of bamboo",4a
4903.00.00,"Children's picture, drawing or coloring books",4a
4909.00.40,"Printed cards (except postcards) bearing personal greetings, messages or announcements, with or without envelopes or trimmings",4a
4910.00.20,"Calendars printed on paper or paperboard in whole or in part by a lithographic process, not over 0.51 mm in thickness",4a
4911.91.20,"Lithographs on paper or paperboard, not over 0.51 mm in thickness, printed not over 20 years at time of importation",4a
4911.91.30,"Lithographs on paper or paperboard, over 0.51 mm in thickness, printed not over 20 years at time of importation",4a
5210.19.10,"Unbleached 3-or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely with mm fibers, n/o 200 g/m2",4a
5402.20.60,"Multiple (folded) or cabled high tenacity yarn (except sewing thread) of polyesters, not put up for retail sale",4a
5513.21.00,"Woven fabrics of polyester staple fibers, < 85% polyester staple fibers, mixed mainly/solely w/cotton, not over 170 g/m2, plain weave, dyed",4a
5801.31.00,"Uncut weft pile fabrics of man-made fibers, other than fabrics of heading 5802 or 5806",4a
5801.32.00,"Cut corduroy of man-made fibers, other than fabrics of heading 5802 or 5806",4a
6001.22.00,Knitted or crocheted looped pile fabrics of man-made fibers,4a
6005.41.00,"Unbleached or bleached warp knit fabrics (including made on gal loon knitting machines) of artificial fiber, other than headings 6001 to 6004 43454 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00152 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<351.91UA02NE HTS Subheading Product Description",4a
6006.24.90,"Printed knitted or crocheted fabrics of cotton, nesoi",4a
6006.41.00,"Unbleached or bleached knitted or crocheted fabrics of artificial fibers, nesoi",4a
